Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
1,Kyle Kuzma,23,70,68,2314,10.0,21.9,.456,2.6,8.5,.303,7.4,13.4,.553,.515,3.8,5.0,.752,1.2,6.5,7.7,3.6,0.8,0.5,2.7,3.4,26.3,106,112,,kuzmaky01
2,Kentavious Caldwell-Pope,25,82,23,2035,7.4,17.3,.430,3.5,9.9,.347,4.0,7.3,.542,.530,3.1,3.6,.867,1.1,4.3,5.4,2.5,1.7,0.3,1.5,3.1,21.4,113,112,,caldwke01
3,LeBron James,34,55,55,1937,13.4,26.3,.510,2.7,7.9,.339,10.7,18.4,.582,.560,6.7,10.0,.665,1.4,9.8,11.2,10.9,1.7,0.8,4.7,2.3,36.2,114,108,MVP-11ASNBA3,jamesle01
4,Brandon Ingram,21,52,52,1760,9.6,19.3,.497,0.8,2.5,.330,8.8,16.8,.521,.518,5.2,7.6,.675,1.1,6.0,7.1,4.1,0.7,0.8,3.4,3.9,25.1,104,112,,ingrabr01
5,Josh Hart,23,67,22,1715,5.1,12.6,.407,2.5,7.4,.336,2.6,5.2,.511,.506,1.5,2.2,.688,0.9,5.8,6.7,2.5,1.7,1.1,1.6,4.0,14.2,103,110,,hartjo01
6,JaVale McGee,31,75,62,1671,11.1,17.9,.624,0.0,0.3,.083,11.1,17.5,.634,.625,2.7,4.2,.632,5.4,10.3,15.8,1.4,1.3,4.1,3.0,5.8,25.0,117,104,,mcgeeja01
7,Lonzo Ball,21,47,45,1423,6.0,14.9,.406,2.5,7.5,.329,3.6,7.5,.482,.488,0.7,1.6,.417,1.8,6.4,8.2,8.3,2.3,0.6,3.4,3.7,15.2,100,109,,balllo01
8,Rajon Rondo,32,46,29,1369,5.9,14.7,.405,1.7,4.8,.359,4.2,9.9,.428,.464,0.8,1.2,.639,1.2,7.1,8.3,12.5,1.9,0.2,4.3,3.4,14.4,100,110,,rondora01
9,Lance Stephenson,28,68,3,1123,7.6,17.9,.426,3.0,8.2,.371,4.6,9.7,.472,.510,2.1,3.0,.685,1.3,7.6,8.9,5.8,1.7,0.3,3.6,4.6,20.3,101,110,,stephla01
10,Tyson Chandler,36,48,6,786,3.1,5.2,.609,0.0,0.1,.000,3.1,5.1,.616,.609,2.4,4.1,.594,5.0,10.8,15.9,1.8,1.1,1.3,2.1,5.3,8.7,121,108,,chandty01
11,Alex Caruso,24,25,4,531,6.7,15.2,.445,2.1,4.4,.480,4.6,10.8,.431,.514,4.5,5.6,.797,1.8,4.1,5.9,6.7,2.1,0.8,3.7,4.7,20.1,109,110,,carusal01
12,Reggie Bullock,27,19,16,524,5.6,13.6,.412,3.0,8.8,.343,2.6,4.8,.537,.523,1.5,1.9,.810,0.2,4.3,4.4,1.8,1.4,0.6,1.0,2.7,15.7,107,112,,bullore01
13,Ivica Zubac,21,33,12,516,10.1,17.4,.580,0.0,0.0,,10.1,17.4,.580,.580,5.1,6.0,.864,4.9,9.7,14.6,2.3,0.4,2.4,3.0,6.6,25.3,120,109,,zubaciv01
14,Moritz Wagner,21,43,5,446,7.4,17.8,.415,2.3,8.0,.286,5.1,9.8,.521,.480,4.5,5.5,.811,1.8,7.1,8.9,2.5,1.1,1.4,4.1,5.9,21.6,96,110,,wagnemo01
15,Svi Mykhailiuk,21,39,0,420,4.9,14.6,.333,3.0,9.4,.318,1.9,5.2,.362,.436,1.3,2.2,.600,0.9,2.9,3.8,3.7,1.4,0.1,2.2,2.8,14.1,91,114,,mykhasv01
16,Johnathan Williams,23,24,0,372,8.1,13.8,.591,0.0,0.3,.000,8.1,13.5,.602,.591,3.4,6.0,.563,6.0,6.4,12.4,1.6,1.0,0.9,2.0,7.8,19.6,120,111,,willijo04
17,Michael Beasley,30,26,2,277,12.6,25.7,.490,0.5,2.9,.176,12.1,22.8,.529,.500,4.7,6.6,.718,2.2,7.9,10.1,4.2,1.5,1.7,4.5,7.1,30.4,99,108,,beaslmi01
18,Mike Muscala,27,17,4,265,6.3,14.6,.434,3.7,10.0,.368,2.6,4.6,.577,.560,1.2,1.4,.875,1.1,6.7,7.7,2.5,0.7,1.9,0.9,3.2,17.6,117,111,,muscami01
19,Jemerrio Jones,23,6,2,143,3.9,10.7,.364,0.7,3.3,.200,3.3,7.5,.435,.394,0.3,0.7,.500,5.2,10.7,15.9,4.2,2.3,1.6,1.6,3.3,8.8,102,105,,jonesje01
20,Isaac Bonga,19,22,0,120,1.9,12.8,.152,0.0,3.1,.000,1.9,9.7,.200,.152,3.5,5.8,.600,3.5,6.2,9.7,5.8,3.5,1.6,2.3,3.5,7.4,73,105,,bongais01
21,Scott Machado,28,4,0,19,9.8,14.7,.667,2.4,2.4,1.000,7.3,12.2,.600,.750,2.4,2.4,1.000,0.0,0.0,0.0,7.3,2.4,0.0,0.0,4.9,24.5,165,113,,machasc01
22,Andre Ingram,33,4,0,15,0.0,18.6,.000,0.0,9.3,.000,0.0,9.3,.000,.000,0.0,0.0,,3.1,3.1,6.2,0.0,3.1,0.0,3.1,0.0,0.0,12,110,,ingraan01
